row_ID,final_price
35000,2816.7742
35001,5501.4033
35002,1649.5795
35003,2218.959
35004,5373.663
35005,4809.9805
35006,4084.482
35007,3647.65
35008,3502.8755
35009,5510.541
35010,3187.1758
35011,5071.246
35012,4066.3032
35013,297.24762
35014,11161.1
35015,10037.221
35016,6380.038
35017,779.2047
35018,12353.8125
35019,2843.8608
35020,225.28958
35021,7510.486
35022,4012.581
35023,4284.2617
35024,7892.3213
35025,2367.1191
35026,5071.0566
35027,4515.0127
35028,562.42334
35029,5288.293
35030,9629.824
35031,2830.0305
35032,13040.443
35033,6469.7
35034,4663.7705
35035,11473.993
35036,6742.3965
35037,5108.552
35038,3397.7944
35039,10016.393
35040,3339.977
35041,6312.074
35042,4083.281
35043,4203.854
35044,1818.6283
35045,2571.0845
35046,450.16873
35047,4864.0894
35048,6085.8447
35049,6254.667
35050,2987.7788
35051,11114.425
35052,2487.7383
35053,5067.0205
35054,1737.6675
35055,528.45044
35056,3956.9434
35057,311.20627
35058,268.81165
35059,5323.1147
35060,583.6881
35061,4654.235
35062,3078.8247
35063,7288.2144
35064,3073.2266
35065,12065.434
35066,7010.62
35067,3943.9236
35068,1081.217
35069,4347.59
35070,6421.2896
35071,5120.717
35072,1092.9207
35073,10021.531
35074,5477.279
35075,7313.051
35076,4681.956
35077,6610.28
35078,8600.348
35079,498.12082
35080,3536.3315
35081,5504.371
35082,2819.8037
35083,4604.462
35084,3700.624
35085,3507.8975
35086,3943.5808
35087,11841.949
35088,3756.749
35089,3536.7866
35090,149.87738
35091,2125.8599
35092,268.81165
35093,10657.751
35094,1677.0945
35095,6222.552
35096,4775.122
35097,6354.0713
35098,3850.8657
35099,5045.1577
35100,4006.728
35101,6942.8477
35102,11376.792
35103,3084.1187
35104,2647.8218
35105,7974.718
35106,5799.4385
35107,4775.3105
35108,5167.7236
35109,5746.677
35110,8988.668
35111,2849.8108
35112,6199.045
35113,700.3547
35114,5012.802
35115,3506.8901
35116,3727.113
35117,6809.3267
35118,2606.5356
35119,10683.715
35120,6317.708
35121,3285.8455
35122,3249.4194
35123,5090.876
35124,4453.7764
35125,3128.3281
35126,3195.6123
35127,6609.036
35128,6967.393
35129,12626.068
35130,3774.2927
35131,817.7627
35132,3485.2764
35133,3876.3882
35134,3591.2515
35135,6000.4395
35136,953.35724
35137,586.0277
35138,2421.4846
35139,1751.4722
35140,3682.671
35141,1572.2589
35142,4374.1255
35143,9509.738
35144,1330.8528
35145,2665.8792
35146,6899.009
35147,2780.566
35148,3125.4546
35149,3186.8848
35150,6063.754
35151,3161.5566
35152,121.94144
35153,2387.9795
35154,5677.335
35155,311.20627
35156,4336.3877
35157,5404.368
35158,2220.6045
35159,6009.248
35160,183.98544
35161,4609.8457
35162,4467.983
35163,2337.9636
35164,3052.1323
35165,7923.244
35166,7060.9443
35167,4531.761
35168,6038.5996
35169,3176.9248
35170,2328.3162
35171,5848.946
35172,5422.2793
35173,6897.115
35174,3703.4565
35175,2753.1094
35176,6302.3955
35177,4546.665
35178,11169.624
35179,4488.3447
35180,2608.7197
35181,5420.574
35182,7672.5312
35183,9262.85
35184,4129.4033
35185,2448.4165
35186,5013.9297
35187,3614.6504
35188,8674.407
35189,2757.88
35190,4257.5547
35191,891.00073
35192,5755.956
35193,5620.2725
35194,8104.301
35195,10078.3125
35196,4090.4033
35197,3620.3018
35198,2255.2378
35199,5506.5464
35200,2133.2378
35201,9731.121
35202,7113.3774
35203,3071.9888
35204,5880.092
35205,2887.105
