row_ID,final_price
35000,2928.0444
35001,5643.253
35002,2320.2744
35003,2126.1748
35004,5045.7744
35005,4061.9253
35006,4117.853
35007,3340.6216
35008,3509.5781
35009,5013.5054
35010,2656.7405
35011,5464.261
35012,3336.9648
35013,268.58533
35014,11395.775
35015,10336.104
35016,6089.5366
35017,912.93286
35018,12433.247
35019,2635.7861
35020,217.92094
35021,7310.2065
35022,3360.1858
35023,3875.5312
35024,7899.721
35025,2276.357
35026,4563.3516
35027,4520.9946
35028,448.22778
35029,4287.5786
35030,8881.826
35031,2171.5398
35032,13287.373
35033,5683.7695
35034,4473.9214
35035,11731.153
35036,6441.8374
35037,3975.8801
35038,3330.9443
35039,10411.407
35040,3748.0527
35041,6317.827
35042,3512.7312
35043,4082.6648
35044,1754.9983
35045,2413.0173
35046,4102.902
35047,5005.2207
35048,5924.344
35049,5634.764
35050,2721.9922
35051,12145.788
35052,2210.9258
35053,4913.921
35054,1518.7734
35055,374.17368
35056,4102.278
35057,298.23743
35058,274.34476
35059,5554.8584
35060,675.97345
35061,4355.045
35062,3147.1384
35063,6663.9556
35064,47.41571
35065,12903.483
35066,6656.0103
35067,3935.4854
35068,1134.5004
35069,4235.782
35070,6423.7217
35071,5203.877
35072,1063.1798
35073,9869.713
35074,5628.1963
35075,7669.2783
35076,4600.854
35077,6367.122
35078,8132.6104
35079,554.68115
35080,3522.2515
35081,5784.626
35082,2980.876
35083,4315.5166
35084,3641.677
35085,3600.0867
35086,3549.3157
35087,11458.918
35088,3772.4229
35089,3159.5757
35090,2904.3953
35091,1880.5319
35092,274.34476
35093,11658.106
35094,1561.4716
35095,6455.0806
35096,4310.8677
35097,6793.1646
35098,2647.3188
35099,4556.72
35100,4085.1477
35101,7106.406
35102,11249.603
35103,50.58105
35104,2104.393
35105,8144.9404
35106,6018.7607
35107,4296.899
35108,4980.1475
35109,5876.3325
35110,8769.058
35111,2688.6602
35112,5883.429
35113,482.83487
35114,4750.25
35115,3252.3806
35116,3032.729
35117,7475.631
35118,2390.8909
35119,10805.87
35120,6784.285
35121,3561.9253
35122,3311.654
35123,4620.8677
35124,4698.8374
35125,2896.3066
35126,2400.0278
35127,6902.4673
35128,6845.813
35129,13489.272
35130,3727.235
35131,826.2017
35132,3537.2136
35133,4150.18
35134,2709.9556
35135,6168.6724
35136,57.660248
35137,637.5018
35138,2875.0884
35139,1749.2483
35140,3974.494
35141,1049.9591
35142,4287.222
35143,9783.393
35144,1192.2499
35145,2448.9565
35146,7012.6226
35147,2707.7695
35148,3246.174
35149,2971.4758
35150,6337.3364
35151,3364.675
35152,121.78871
35153,2168.9094
35154,4872.255
35155,298.23743
35156,4284.0737
35157,4803.1587
35158,2315.3691
35159,5917.3604
35160,172.20518
35161,4378.7563
35162,4632.3677
35163,2313.3079
35164,3053.793
35165,8121.45
35166,7133.016
35167,4684.6953
35168,6018.521
35169,4464.9175
35170,3120.5503
35171,5942.361
35172,5637.9204
35173,7255.8145
35174,2524.75
35175,2112.0657
35176,6480.3086
35177,4372.399
35178,11454.254
35179,4524.59
35180,2666.258
35181,5554.833
35182,8165.9263
35183,9128.6455
35184,4003.0193
35185,21.874067
35186,4335.978
35187,4091.6536
35188,7721.92
35189,2741.6543
35190,3305.065
35191,914.0678
35192,5749.4717
35193,6263.8296
35194,8030.2383
35195,9906.41
35196,-190.09718
35197,167.02144
35198,1774.9546
35199,5319.4233
35200,2522.9648
35201,10114.746
35202,7678.4175
35203,3029.997
35204,5502.6704
35205,2763.0042
35206,119.13082
35207,3949.342
35208,7413.9985
35209,2521.317
35210,11984.38
35211,2282.7031
35212,3283.058
35213,10075.468
35214,6136.6455
35215,1805.4663
35216,10100.812
35217,932.17944
35218,8907.198
35219,3747.0474
35220,8077.539
35221,9355.706
35222,12193.832
35223,4710.7324
35224,6712.067
35225,1846.6654
35226,13042.104
35227,7726.1255
35228,4843.7173
35229,135.33607
35230,6455.733
35231,3671.6877
35232,5975.8833
35233,3312.6248
35234,1310.9586
35235,6893.875
35236,7461.829
35237,940.33887
35238,2958.4424
35239,811.2188
35240,11190.5625
35241,10843.439
35242,10691.646
35243,6599.9434
35244,4085.1477
35245,3364.5742
35246,4449.2725
35247,12393.614
35248,5614.9307
35249,3036.9934
35250,3009.433
35251,8288.623
35252,5245.0557
35253,2595.5964
35254,1929.6055
35255,3473.7473
35256,13104.048
35257,898.2791
35258,1374.4675
35259,1207.5864
35260,1993.2637
35261,2718.988
35262,180.46124
35263,8045.0015
35264,2221.1338
35265,3434.3052
35266,397.42322
35267,3032.4353
35268,572.5722
35269,2574.5066
35270,4345.3945
35271,4558.7886
35272,4904.46
35273,567.64905
35274,4794.947
35275,2227.5933
35276,11246.187
35277,1662.298
35278,2581.0107
35279,31.93964
35280,6413.372
35281,2688.9556
35282,2031.6904
35283,8130.764
35284,1350.3828
35285,6611.721
35286,2083.239
35287,6480.803
35288,701.21985
35289,8465.145
35290,9894.071
35291,4706.797
35292,1416.7355
35293,3753.9329
35294,4992.72
35295,563.9342
35296,4026.5032
35297,5294.0405
35298,4947.598
35299,4946.85
35300,4974.8594
35301,2904.1157
35302,3600.0867
35303,3443.5374
35304,3288.8684
35305,13175.907
35306,225.81296
35307,5251.196
35308,6280.0894
35309,2827.4932
35310,5621.487
35311,5812.752
35312,5909.1895
35313,4587.6406
35314,3382.1062
35315,3616.9666
35316,1593.8298
35317,2959.881
35318,3588.936
35319,5915.132
35320,3489.923
35321,78.047714
35322,2522.2302
35323,3580.6636
35324,1207.5864
35325,7384.4834
35326,9314.895
35327,4464.4863
35328,-66.3682
35329,3163.6758
35330,4039.3584
35331,3806.7085
35332,72.896034
35333,3085.4482
35334,2774.178
35335,107.842094
35336,297.9506
35337,5127.6353
35338,6770.6133
35339,3004.4783
35340,5452.156
35341,3478.2373
35342,6771.132
35343,95.41099
35344,3112.4177
35345,173.45778
35346,1746.8452
35347,9602.376
35348,2866.412
35349,1097.8401
35350,4004.5452
35351,4240.8564
35352,5887.6113
35353,1458.4636
35354,2943.3757
35355,2617.185
35356,3284.1453
35357,2442.7834
35358,3427.2324
35359,6356.602
35360,10916.582
35361,13205.4375
35362,6546.046
35363,7572.3047
35364,6954.8076
35365,1252.5194
35366,3830.9604
35367,5810.726
35368,985.68964
35369,5580.277
35370,6517.4595
35371,3213.3264
35372,9444.883
35373,4795.2285
35374,9398.217
35375,3091.6165
35376,4041.685
35377,5324.3164
35378,1884.149
35379,1115.469
35380,9738.415
35381,5690.003
35382,3609.3506
35383,9732.867
35384,3828.2869
35385,3061.0156
35386,3098.9072
35387,10917.894
35388,5337.8643
35389,2457.0535
35390,3934.604
35391,3630.57
35392,3713.0457
35393,5923.0527
35394,8964.796
35395,5880.276
35396,383.74347
35397,616.52716
35398,3165.71
35399,6255.4385
35400,-131.68044
35401,3408.6382
35402,11475.6045
35403,730.77264
35404,4025.4597
35405,4479.984
35406,2575.759
35407,3925.1768
35408,5398.2627
35409,4037.417
35410,9159.677
35411,6213.569
35412,1753.8912
35413,3960.903
35414,2025.7461
35415,12473.511
35416,7761.351
35417,5652.438
35418,4987.5776
35419,13567.837
35420,146.83583
35421,5835.784
35422,3886.171
35423,4554.552
35424,3323.4688
35425,13606.422
35426,5966.3267
35427,61.216682
35428,4647.613
35429,2781.5327
35430,5830.133
35431,3085.4482
35432,685.54663
35433,2004.9701
35434,8511.836
35435,6605.3486
35436,103.42118
35437,6206.2617
35438,6191.8877
35439,3085.4482
35440,366.65182
35441,3085.4482
35442,8391.991
35443,3566.0159
35444,7974.544
35445,6432.0605
35446,5339.949
35447,3268.0168
35448,1749.2483
35449,2411.0383
35450,1591.9542
35451,2939.7463
35452,1152.0912
35453,3745.3062
35454,56.055885
35455,5161.7812
35456,3509.3467
35457,2830.1191
35458,4827.8257
35459,4332.893
35460,5938.648
35461,8341.985
35462,8019.7476
35463,774.0209
35464,2210.239
35465,7899.721
35466,992.8066
35467,54.85948
35468,298.23743
35469,796.57715
35470,4058.597
35471,3023.3862
35472,3670.2773
35473,4903.6333
35474,4242.0513
35475,8703.298
35476,3524.0789
35477,5496.3657
35478,3408.6382
35479,2699.9731
35480,4013.6792
35481,4687.3394
35482,9362.42
35483,6557.409
35484,9835.509
35485,2589.8186
35486,5741.5684
35487,3940.1453
35488,8420.389
35489,4244.3643
35490,1093.0844
35491,5788.4263
35492,4791.4233
35493,9822.146
35494,2742.8635
35495,433.72
35496,1338.5773
35497,1402.1046
35498,9366.702
35499,3250.951
35500,5410.2397
35501,3268.4106
35502,9199.829
35503,6336.4995
35504,4346.3525
35505,6075.1406
35506,272.9289
35507,8862.992
35508,8439.868
35509,5705.379
35510,12095.671
35511,7044.207
35512,4265.004
35513,176.86128
35514,5035.0054
35515,4873.2563
35516,9250.312
35517,5134.6123
35518,8795.354
35519,6539.412
35520,2932.45
35521,2969.2253
35522,5072.333
35523,9627.989
35524,6039.857
35525,3390.7532
35526,4954.67
35527,4173.0083
35528,7726.1255
35529,8588.731
35530,1302.784
35531,7920.638
35532,4898.6724
35533,3845.3696
35534,274.34476
35535,2384.5598
35536,6046.2188
35537,3152.3726
35538,7561.6685
35539,565.28033
35540,4537.791
35541,6450.7676
35542,6631.643
35543,9325.415
35544,1430.0715
35545,7622.406
35546,6520.9014
35547,8855.851
35548,6676.2275
35549,356.34024
35550,3636.3882
35551,2904.3953
35552,275.7182
35553,4752.3296
35554,7612.7705
35555,4235.255
35556,2484.4116
35557,9577.587
35558,10028.839
35559,6441.1694
35560,3483.6133
35561,4686.695
35562,3330.9766
35563,9573.614
35564,12056.319
35565,697.62354
35566,5185.7676
35567,3163.4368
35568,2453.7656
35569,8881.826
35570,3449.195
35571,2775.5327
35572,6241.1924
35573,3459.2573
35574,6472.584
35575,2730.828
35576,4836.089
35577,8703.248
35578,8452.874
35579,6321.3296
35580,119.77174
35581,6215.25
35582,5189.617
35583,10538.628
35584,5031.404
35585,8177.663
35586,1373.7352
35587,3304.4001
35588,12046.958
35589,282.5677
35590,5701.5254
35591,12616.882
35592,10558.918
35593,5977.53
35594,4503.882
35595,1974.4603
35596,5295.695
35597,192.7639
35598,11705.463
35599,5103.8647
35600,131.46251
35601,3578.8264
35602,4123.374
35603,79.64795
35604,10892.336
35605,3606.7566
35606,4553.8843
35607,12301.675
35608,1389.3572
35609,5280.1675
35610,13470.53
35611,3501.291
35612,1908.1788
35613,3889.527
35614,6931.619
35615,5878.642
35616,13472.347
35617,140.43289
35618,178.5773
35619,156.24533
35620,6254.764
35621,6341.0215
35622,8621.716
35623,10777.86
35624,4079.5242
35625,176.60358
35626,4156.901
35627,9406.551
35628,7891.4404
35629,4427.4214
35630,4019.5564
35631,4141.833
35632,3752.1194
35633,10921.727
35634,229.57353
35635,2429.9397
35636,1704.15
35637,353.31372
35638,1402.1046
35639,1752.4376
35640,4968.2573
35641,7189.9487
35642,7948.411
35643,10045.918
35644,5172.9336
35645,3695.742
35646,7641.47
35647,9117.377
35648,1672.4669
35649,4125.941
35650,3654.3303
35651,5740.1177
35652,1132.8065
35653,3371.399
35654,4611.624
35655,10394.971
35656,5828.8403
35657,1396.7496
35658,291.02988
35659,3287.4429
35660,5834.512
35661,7735.7085
35662,3383.3308
35663,-97.03532
35664,6222.191
35665,5812.357
35666,2462.9214
35667,75.46294
35668,6517.6875
35669,5618.101
35670,4284.8843
35671,4999.869
35672,11071.927
35673,2131.6409
35674,1749.2483
35675,2159.3264
35676,2631.9036
35677,5356.008
35678,6969.6655
35679,365.04092
35680,4813.2505
35681,262.73685
35682,7548.8213
35683,6470.8887
35684,1171.2448
35685,3062.6587
35686,12636.624
35687,5002.8564
35688,2536.2146
35689,10584.231
35690,5630.8447
35691,-94.17502
35692,-594.7555
35693,578.66785
35694,3467.9888
35695,8943.673
35696,7093.083
35697,5985.135
35698,9648.463
35699,3224.1301
35700,841.72534
35701,4261.832
35702,678.3203
35703,-22.815113
35704,4744.3047
35705,6405.2397
35706,7396.5747
35707,7431.914
35708,853.6361
35709,2887.1907
35710,7624.558
35711,3484.8274
35712,4993.1064
35713,2615.2004
35714,5566.281
35715,8217.802
35716,4439.56
35717,6401.741
35718,4829.9487
35719,6032.1514
35720,350.1429
35721,11404.541
35722,2704.926
35723,5023.8623
35724,8092.2837
35725,1196.6818
35726,4754.9707
35727,8910.132
35728,6009.4146
35729,643.5912
35730,5235.5366
35731,10519.332
35732,275.7182
35733,6324.5483
35734,11116.886
35735,4356.894
35736,3574.8254
35737,1898.4131
35738,637.5018
35739,4207.565
35740,7429.206
35741,6498.4546
35742,8535.416
35743,7106.939
35744,3101.4597
35745,2437.4766
35746,4830.074
35747,10138.828
35748,8990.123
35749,12158.165
35750,6411.247
35751,2444.4229
35752,3587.1782
35753,130.97589
35754,8796.114
35755,3875.8013
35756,3334.7715
35757,2375.0415
35758,2492.2864
35759,4857.334
35760,3805.6711
35761,7989.2046
35762,1975.8582
35763,3239.57
35764,4754.9707
35765,3306.631
35766,815.9218
35767,282.5677
35768,4443.3145
35769,6372.61
35770,2487.1792
35771,9034.338
35772,4136.34
35773,313.70804
35774,9813.0625
35775,3685.0234
35776,7791.778
35777,11202.698
35778,2222.1729
35779,2559.307
35780,9235.825
35781,2404.168
35782,11310.42
35783,2864.6794
35784,5986.4307
35785,6796.6274
35786,5906.984
35787,2605.3716
35788,4503.081
35789,231.70142
35790,9751.248
35791,6619.5244
35792,12433.463
35793,3668.4226
35794,3792.0605
35795,4794.5522
35796,3776.5159
35797,3457.872
35798,7574.295
35799,12432.121
35800,2020.194
35801,4943.3257
35802,2780.3071
35803,94.50821
35804,5545.453
35805,3717.522
35806,4085.6748
35807,5068.4272
35808,3517.8162
35809,2523.1343
35810,7090.58
35811,7124.411
35812,1040.9246
35813,2703.2532
35814,6249.896
35815,2674.5361
35816,4317.2114
35817,4756.333
35818,5295.625
35819,314.7024
35820,2713.2383
35821,932.17944
35822,3750.8855
