row_ID,final_price
35000,3347.4717
35001,5791.756
35002,4534.093
35003,355.2482
35004,5144.2217
35005,4482.0273
35006,3963.1196
35007,4046.5952
35008,3045.9785
35009,6137.364
35010,3409.0935
35011,5807.8413
35012,4129.5645
35013,290.39917
35014,10702.14
35015,14022.722
35016,5756.2715
35017,616.414
35018,13023.305
35019,2775.4375
35020,234.25365
35021,7743.2085
35022,12128.689
35023,7956.7573
35024,7771.825
35025,2376.5508
35026,4595.342
35027,4558.7485
35028,434.71307
35029,29028.912
35030,8584.196
35031,2975.692
35032,13321.515
35033,7343.494
35034,4502.891
35035,11896.395
35036,6463.7344
35037,4114.1855
35038,3034.2715
35039,10587.596
35040,2320.329
35041,5942.134
35042,3141.532
35043,4042.1055
35044,1842.3845
35045,2473.9956
35046,3437.0576
35047,4729.302
35048,6361.3926
35049,6249.1333
35050,2750.956
35051,12427.344
35052,2314.2952
35053,5261.6196
35054,1493.3407
35055,318.89468
35056,3681.4355
35057,288.78223
35058,286.3192
35059,5820.2197
35060,648.11865
35061,4455.618
35062,3077.134
35063,13514.408
35064,69.959854
35065,13282.092
35066,6033.1943
35067,3922.3628
35068,999.911
35069,4275.2036
35070,6432.082
35071,5481.4526
35072,1135.4521
35073,15826.779
35074,5673.6494
35075,7931.9473
35076,4344.91
35077,6522.4844
35078,18808.648
35079,248.31468
35080,3439.1304
35081,5767.501
35082,3061.018
35083,3919.9524
35084,3597.5635
35085,3594.4214
35086,3462.9705
35087,12732.186
35088,3628.8784
35089,3828.1523
35090,3812.395
35091,1636.9462
35092,286.3192
35093,12948.48
35094,1590.4417
35095,6341.8623
35096,4848.8203
35097,6732.964
35098,2496.142
35099,5012.507
35100,5911.183
35101,6746.709
35102,11530.471
35103,54.884575
35104,2890.735
35105,7441.0493
35106,6339.113
35107,4198.696
35108,4886.6265
35109,5506.6123
35110,16866.184
35111,2464.4111
35112,6099.544
35113,730.95087
35114,4660.87
35115,4032.6296
35116,4158.04
35117,9372.732
35118,1898.7416
35119,10245.178
35120,6481.3555
35121,3459.8833
35122,3328.9463
35123,4689.996
35124,4927.1494
35125,2719.2002
35126,3434.0579
35127,7099.3096
35128,6800.3105
35129,14990.595
35130,3719.162
35131,810.62305
35132,3367.167
35133,3515.9668
35134,4152.6
35135,6181.0737
35136,59.746056
35137,552.95166
35138,3216.3486
35139,1727.2262
35140,5792.2676
35141,9692.677
35142,4379.8574
35143,11819.791
35144,1393.9868
35145,2857.0422
35146,8308.515
35147,1880.181
35148,3632.1777
35149,2926.353
35150,6351.824
35151,3174.0146
35152,105.5497
35153,2404.7588
35154,5631.403
35155,288.78223
35156,4179.5747
35157,5172.3276
35158,2214.049
35159,5548.2275
35160,3455.3286
35161,4603.3467
35162,4800.5283
35163,2287.5942
35164,2956.7754
35165,7965.7764
35166,7122.84
35167,4174.052
35168,5708.121
35169,2866.7732
35170,2511.1353
35171,5872.0166
35172,5903.6885
35173,6929.382
35174,3404.7852
35175,4230.039
35176,7189.108
35177,4234.37
35178,11403.682
35179,3978.69
35180,2665.5674
35181,5562.7773
35182,7384.427
35183,9451.4375
35184,3916.4202
35185,2429.0132
35186,4412.7344
35187,3399.9146
35188,7759.878
35189,2665.5222
35190,3653.5063
35191,936.7591
35192,5741.967
35193,5690.1084
35194,10402.67
35195,9577.715
35196,4062.417
35197,3520.7463
35198,3084.5752
35199,4701.7065
35200,2200.809
35201,12859.428
35202,7243.633
35203,3028.2324
35204,5125.713
35205,2760.3384
35206,134.37442
35207,4023.4463
35208,7402.1157
35209,2816.3623
35210,12399.241
35211,2687.7908
35212,3680.984
35213,21242.125
35214,5862.17
35215,2395.259
35216,9603.317
35217,969.98047
35218,18455.16
35219,3425.8386
35220,8755.186
35221,9265.795
35222,20311.375
35223,4725.505
35224,6608.2476
35225,2517.6118
35226,15020.9375
35227,6564.599
35228,4915.9873
35229,131.82631
35230,6228.524
35231,3823.3345
35232,5895.7197
35233,3269.4377
35234,6056.1455
35235,8129.7393
35236,6382.259
35237,1148.4481
35238,3130.4102
35239,916.1119
35240,11291.701
35241,10538.867
35242,14907.754
35243,6358.9277
35244,5911.183
35245,3479.4006
35246,4791.8916
35247,12909.733
35248,9432.16
35249,3628.7363
35250,4322.9927
35251,23510.992
35252,5117.6104
35253,3267.9263
35254,2041.6592
35255,4115.1255
35256,16634.084
35257,1289.7275
35258,1522.7444
35259,1192.2017
35260,1907.2471
35261,2651.8838
35262,196.2998
