row_ID,final_price
35000,2830.132
35001,5957.844
35002,3600.2117
35003,731.7887
35004,4788.2344
35005,4844.5464
35006,3955.342
35007,2789.2642
35008,3003.5276
35009,5441.7734
35010,3597.0127
35011,5971.296
35012,2718.5332
35013,326.767
35014,11271.584
35015,15743.54
35016,6793.6987
35017,2039.2676
35018,13472.804
35019,2523.5273
35020,225.14474
35021,7835.323
35022,7648.4414
35023,6192.586
35024,8012.9634
35025,2032.9377
35026,7290.63
35027,4711.5234
35028,666.3324
35029,27154.012
35030,8758.354
35031,1802.3254
35032,13953.111
35033,7064.7344
35034,4566.8755
35035,12022.115
35036,6803.3486
35037,4187.6816
35038,3285.764
35039,11149.571
35040,1899.9924
35041,6549.8906
35042,3907.6902
35043,4048.8953
35044,2237.3706
35045,2738.7764
35046,454.8286
35047,4750.4067
35048,4140.3413
35049,6134.792
35050,1917.718
35051,12805.75
35052,3060.3757
35053,4810.7734
35054,1944.1189
35055,376.53967
35056,1553.7216
35057,330.78375
35058,274.73862
35059,5815.2646
35060,1187.8909
35061,4461.4634
35062,3388.919
35063,6573.094
35064,76.42121
35065,13363.127
35066,6624.3633
35067,3976.9844
35068,1153.9939
35069,3961.9404
35070,6572.6016
35071,5243.8354
35072,1125.488
35073,14071.428
35074,5319.821
35075,8547.506
35076,4462.2583
35077,6204.172
35078,15947.445
35079,1055.0156
35080,4105.48
35081,5411.5293
35082,3239.3232
35083,3822.007
35084,3644.9739
35085,3549.2988
35086,5492.4346
35087,12810.598
35088,4027.0469
35089,3477.2654
35090,175.21323
35091,3078.3745
35092,274.73862
35093,13467.48
35094,1582.8905
35095,6431.6484
35096,4300.772
35097,7488.434
35098,2868.1038
35099,4548.129
35100,3838.9702
35101,6140.106
35102,12230.172
35103,63.781868
35104,3918.0273
35105,6601.1562
35106,5831.876
35107,4982.401
35108,5119.462
35109,6204.2705
35110,16362.627
35111,3340.265
35112,6137.955
35113,2598.6328
35114,4855.5273
35115,4015.9604
35116,2470.947
35117,8083.384
35118,1666.542
35119,11156.096
35120,5732.2734
35121,3431.8755
35122,2579.5352
35123,4526.1953
35124,5131.5176
35125,2670.017
35126,3547.7773
35127,7190.828
35128,6915.638
35129,15171.838
35130,3859.8787
35131,836.27783
35132,3780.3726
35133,3620.164
35134,2461.7634
35135,6776.1357
35136,72.02685
35137,648.7059
35138,3517.8835
35139,1731.6282
35140,2406.6865
35141,7561.8296
35142,4636.839
35143,10900.332
35144,2474.3367
35145,2746.3027
35146,8137.9004
35147,2581.1953
35148,3956.7197
35149,3801.422
35150,6171.4546
35151,3248.3384
35152,117.38185
35153,2825.111
35154,6085.3135
35155,330.78375
35156,4285.3555
35157,5067.9766
35158,1961.8584
35159,6507.9473
35160,209.40381
35161,4763.5977
35162,3683.3135
35163,2399.3267
35164,2866.4421
35165,9016.888
35166,7014.85
35167,4044.0898
35168,5715.091
35169,3047.3345
35170,3558.3684
35171,8850.059
35172,5765.414
35173,6732.2803
35174,2424.1226
35175,2710.149
35176,6784.7646
35177,4256.268
35178,10488.291
35179,4162.5654
35180,2594.1704
35181,5244.4814
35182,8204.887
35183,10329.084
35184,5051.746
35185,106.417404
35186,3617.568
35187,4746.4766
35188,7863.9844
35189,2712.5474
