row_ID,final_price
35000,4217.866
35001,5812.63
35002,1985.3093
35003,808.5552
35004,4714.9004
35005,4672.4395
35006,3993.8838
35007,3551.4333
35008,3644.0962
35009,6972.0396
35010,3200.5405
35011,5922.125
35012,3674.4033
35013,264.54102
35014,10695.201
35015,9713.236
35016,6516.1494
35017,673.92017
35018,12704.157
35019,2696.725
35020,227.67865
35021,7480.8057
35022,3610.2695
35023,3479.2424
35024,7909.753
35025,2282.9058
35026,4974.1357
35027,4669.6304
35028,728.3043
35029,4627.564
35030,8880.557
35031,2237.3386
35032,13067.002
35033,6899.993
35034,4459.4033
35035,11619.863
35036,6887.0947
35037,4170.251
35038,3260.2366
35039,9492.338
35040,3030.2153
35041,6101.163
35042,4917.904
35043,4009.3848
35044,1842.9414
35045,2387.9036
35046,4619.4043
35047,4946.9307
35048,5709.4863
35049,5529.9014
35050,2853.4463
35051,11033.09
35052,2189.2905
35053,5343.4
35054,1621.5688
35055,293.69342
35056,4135.2334
35057,292.903
35058,4546.912
35059,5583.3247
35060,851.9971
35061,4939.588
35062,3129.5076
35063,7151.477
35064,2196.4795
35065,12105.319
35066,6926.67
35067,3957.2798
35068,2499.3657
35069,4276.57
35070,1071.2444
35071,5250.534
35072,1125.164
35073,9724.4
35074,5401.8965
35075,7612.2095
35076,4569.115
35077,6524.919
35078,8926.547
35079,403.08905
35080,3786.755
35081,5558.218
35082,2982.1702
35083,4507.919
35084,3588.3005
35085,2461.2668
35086,3822.0132
35087,11239.66
35088,3889.716
35089,3370.8394
35090,4461.6553
35091,2416.1572
35092,4546.912
35093,12259.451
35094,1584.6185
35095,6410.1396
35096,4570.74
35097,6238.5747
35098,3177.771
35099,4585.423
35100,4350.179
35101,7026.276
35102,11606.271
35103,3737.224
35104,3303.7056
35105,8254.566
35106,6046.0884
35107,5119.1855
35108,5044.784
35109,4806.8857
35110,8605.414
35111,2836.5732
35112,6211.508
35113,602.859
35114,4643.737
35115,3505.1943
35116,3421.974
35117,6978.287
35118,2151.5986
35119,12092.947
35120,6267.873
35121,3474.2444
35122,2853.8018
35123,4730.339
35124,4705.16
35125,2820.695
35126,2319.1548
35127,6057.7695
35128,6712.3564
35129,12599.912
35130,3742.2388
35131,927.22107
35132,3309.0007
35133,4881.283
35134,2909.9512
35135,6175.6865
35136,947.2627
35137,649.2041
35138,2646.1182
35139,1769.8975
35140,3840.575
35141,2121.8901
35142,4435.8135
35143,8989.574
35144,1194.061
35145,2693.5122
35146,6619.545
35147,2374.9268
35148,4395.534
35149,3162.337
35150,6427.8057
35151,3253.442
35152,123.35455
35153,2414.4717
35154,5543.849
35155,292.903
35156,2839.7017
35157,5222.3994
35158,2170.4512
35159,5949.8696
35160,186.9367
35161,4849.627
35162,4985.6543
35163,2353.5017
35164,3183.2163
35165,7761.443
35166,7072.0635
35167,4595.4424
35168,5988.199
35169,3528.0476
35170,3268.0903
35171,6033.73
35172,5546.931
35173,7027.4775
35174,3134.8894
35175,2387.1602
35176,6273.5933
35177,4333.365
35178,10793.047
35179,4556.125
35180,2699.6504
35181,5163.8716
35182,7457.037
35183,9571.221
35184,3740.7554
35185,2425.0195
35186,4997.5244
35187,4049.6123
35188,8242.193
35189,2916.958
35190,3533.6582
35191,947.04236
35192,5630.0947
35193,6342.249
35194,7693.8506
35195,10034.508
